filename,result,frame,conf
crop_0064_f00085_c0.38_clip_20-23min.jpg,,00085,0.38
crop_0065_f00086_c0.37_clip_20-23min.jpg,,00086,0.37
crop_0066_f00087_c0.38_clip_20-23min.jpg,,00087,0.38
crop_0067_f00088_c0.40_clip_20-23min.jpg,,00088,0.40
crop_0068_f00089_c0.39_clip_20-23min.jpg,,00089,0.39
crop_0069_f00104_c0.36_clip_20-23min.jpg,,00104,0.36
crop_0070_f00105_c0.45_clip_20-23min.jpg,,00105,0.45
crop_0071_f00106_c0.49_clip_20-23min.jpg,,00106,0.49
crop_0072_f00107_c0.51_clip_20-23min.jpg,,00107,0.51
crop_0073_f00108_c0.50_clip_20-23min.jpg,,00108,0.50
crop_0074_f00109_c0.51_clip_20-23min.jpg,,00109,0.51
crop_0075_f00110_c0.55_clip_20-23min.jpg,,00110,0.55
crop_0076_f00111_c0.59_clip_20-23min.jpg,,00111,0.59
crop_0077_f00112_c0.59_clip_20-23min.jpg,,00112,0.59
crop_0078_f00113_c0.58_clip_20-23min.jpg,,00113,0.58
crop_0079_f00114_c0.46_clip_20-23min.jpg,,00114,0.46
crop_0080_f00115_c0.46_clip_20-23min.jpg,,00115,0.46
crop_0081_f00116_c0.56_clip_20-23min.jpg,,00116,0.56
crop_0082_f00117_c0.59_clip_20-23min.jpg,,00117,0.59
crop_0083_f00118_c0.61_clip_20-23min.jpg,,00118,0.61
crop_0084_f00119_c0.62_clip_20-23min.jpg,,00119,0.62
crop_0085_f00120_c0.61_clip_20-23min.jpg,,00120,0.61
crop_0086_f00121_c0.59_clip_20-23min.jpg,,00121,0.59
crop_0087_f00122_c0.58_clip_20-23min.jpg,,00122,0.58
crop_0088_f00123_c0.58_clip_20-23min.jpg,,00123,0.58
crop_0089_f00124_c0.56_clip_20-23min.jpg,,00124,0.56
crop_0090_f00125_c0.57_clip_20-23min.jpg,,00125,0.57
crop_0091_f00126_c0.59_clip_20-23min.jpg,,00126,0.59
crop_0092_f00127_c0.57_clip_20-23min.jpg,,00127,0.57
crop_0093_f00128_c0.54_clip_20-23min.jpg,,00128,0.54
crop_0094_f00129_c0.55_clip_20-23min.jpg,,00129,0.55
crop_0095_f00130_c0.57_clip_20-23min.jpg,,00130,0.57
crop_0096_f00131_c0.57_clip_20-23min.jpg,,00131,0.57
crop_0097_f00132_c0.57_clip_20-23min.jpg,,00132,0.57
crop_0098_f00133_c0.56_clip_20-23min.jpg,,00133,0.56
crop_0099_f00134_c0.58_clip_20-23min.jpg,,00134,0.58
crop_0100_f00135_c0.57_clip_20-23min.jpg,,00135,0.57
crop_0101_f00136_c0.57_clip_20-23min.jpg,,00136,0.57
crop_0102_f00137_c0.59_clip_20-23min.jpg,,00137,0.59
crop_0103_f00138_c0.57_clip_20-23min.jpg,,00138,0.57
crop_0104_f00139_c0.57_clip_20-23min.jpg,,00139,0.57
crop_0105_f00140_c0.59_clip_20-23min.jpg,,00140,0.59
crop_0106_f00141_c0.58_clip_20-23min.jpg,,00141,0.58
crop_0107_f00142_c0.59_clip_20-23min.jpg,,00142,0.59
crop_0108_f00143_c0.57_clip_20-23min.jpg,,00143,0.57
crop_0109_f00144_c0.57_clip_20-23min.jpg,,00144,0.57
crop_0110_f00145_c0.56_clip_20-23min.jpg,,00145,0.56
crop_0111_f00146_c0.55_clip_20-23min.jpg,,00146,0.55
crop_0112_f00147_c0.55_clip_20-23min.jpg,,00147,0.55
crop_0113_f00148_c0.55_clip_20-23min.jpg,,00148,0.55
crop_0114_f00149_c0.55_clip_20-23min.jpg,,00149,0.55
crop_0115_f00150_c0.57_clip_20-23min.jpg,,00150,0.57
crop_0116_f00151_c0.55_clip_20-23min.jpg,,00151,0.55
crop_0117_f00152_c0.53_clip_20-23min.jpg,,00152,0.53
crop_0118_f00153_c0.54_clip_20-23min.jpg,,00153,0.54
crop_0119_f00154_c0.54_clip_20-23min.jpg,,00154,0.54
crop_0120_f00155_c0.54_clip_20-23min.jpg,,00155,0.54
crop_0121_f00156_c0.54_clip_20-23min.jpg,,00156,0.54
crop_0122_f00157_c0.53_clip_20-23min.jpg,,00157,0.53
crop_0123_f00158_c0.52_clip_20-23min.jpg,,00158,0.52
crop_0124_f00159_c0.52_clip_20-23min.jpg,,00159,0.52
crop_0125_f00160_c0.52_clip_20-23min.jpg,,00160,0.52
crop_0126_f00161_c0.53_clip_20-23min.jpg,,00161,0.53
crop_0127_f00162_c0.53_clip_20-23min.jpg,,00162,0.53
crop_0128_f00163_c0.54_clip_20-23min.jpg,,00163,0.54
crop_0129_f00164_c0.56_clip_20-23min.jpg,,00164,0.56
crop_0130_f00165_c0.55_clip_20-23min.jpg,,00165,0.55
crop_0131_f00166_c0.56_clip_20-23min.jpg,,00166,0.56
crop_0132_f00167_c0.57_clip_20-23min.jpg,,00167,0.57
crop_0133_f00168_c0.58_clip_20-23min.jpg,,00168,0.58
crop_0134_f00169_c0.58_clip_20-23min.jpg,,00169,0.58
crop_0135_f00170_c0.59_clip_20-23min.jpg,,00170,0.59
crop_0136_f00171_c0.58_clip_20-23min.jpg,,00171,0.58
crop_0137_f00172_c0.58_clip_20-23min.jpg,,00172,0.58
crop_0138_f00173_c0.58_clip_20-23min.jpg,,00173,0.58
crop_0139_f00174_c0.59_clip_20-23min.jpg,,00174,0.59
crop_0140_f00175_c0.59_clip_20-23min.jpg,,00175,0.59
crop_0141_f00176_c0.60_clip_20-23min.jpg,,00176,0.60
crop_0142_f00177_c0.60_clip_20-23min.jpg,,00177,0.60
crop_0143_f00178_c0.60_clip_20-23min.jpg,,00178,0.60
crop_0144_f00179_c0.59_clip_20-23min.jpg,,00179,0.59
crop_0145_f00180_c0.60_clip_20-23min.jpg,,00180,0.60
crop_0146_f00181_c0.63_clip_20-23min.jpg,,00181,0.63
crop_0147_f00182_c0.65_clip_20-23min.jpg,,00182,0.65
crop_0148_f00183_c0.65_clip_20-23min.jpg,,00183,0.65
crop_0149_f00184_c0.64_clip_20-23min.jpg,,00184,0.64
crop_0150_f00185_c0.64_clip_20-23min.jpg,,00185,0.64
crop_0151_f00186_c0.64_clip_20-23min.jpg,,00186,0.64
crop_0152_f00187_c0.63_clip_20-23min.jpg,,00187,0.63
crop_0153_f00188_c0.63_clip_20-23min.jpg,,00188,0.63
crop_0154_f00189_c0.63_clip_20-23min.jpg,,00189,0.63
crop_0155_f00190_c0.63_clip_20-23min.jpg,,00190,0.63
crop_0156_f00191_c0.62_clip_20-23min.jpg,,00191,0.62
crop_0157_f00192_c0.62_clip_20-23min.jpg,,00192,0.62
crop_0158_f00193_c0.60_clip_20-23min.jpg,,00193,0.60
crop_0159_f00194_c0.60_clip_20-23min.jpg,,00194,0.60
crop_0160_f00195_c0.61_clip_20-23min.jpg,,00195,0.61
crop_0161_f00196_c0.60_clip_20-23min.jpg,,00196,0.60
crop_0162_f00197_c0.61_clip_20-23min.jpg,,00197,0.61
crop_0163_f00198_c0.62_clip_20-23min.jpg,,00198,0.62
crop_0164_f00199_c0.62_clip_20-23min.jpg,,00199,0.62
crop_0165_f00200_c0.61_clip_20-23min.jpg,,00200,0.61
crop_0166_f00201_c0.60_clip_20-23min.jpg,,00201,0.60
crop_0167_f00202_c0.60_clip_20-23min.jpg,,00202,0.60
crop_0168_f00203_c0.59_clip_20-23min.jpg,,00203,0.59
crop_0169_f00204_c0.58_clip_20-23min.jpg,,00204,0.58
crop_0170_f00205_c0.58_clip_20-23min.jpg,,00205,0.58
crop_0171_f00206_c0.58_clip_20-23min.jpg,,00206,0.58
crop_0172_f00207_c0.58_clip_20-23min.jpg,,00207,0.58
crop_0173_f00208_c0.58_clip_20-23min.jpg,,00208,0.58
crop_0174_f00209_c0.58_clip_20-23min.jpg,,00209,0.58
crop_0175_f00210_c0.58_clip_20-23min.jpg,,00210,0.58
crop_0176_f00211_c0.58_clip_20-23min.jpg,,00211,0.58
crop_0177_f00212_c0.58_clip_20-23min.jpg,,00212,0.58
crop_0178_f00213_c0.58_clip_20-23min.jpg,,00213,0.58
crop_0179_f00214_c0.58_clip_20-23min.jpg,,00214,0.58
crop_0180_f00215_c0.57_clip_20-23min.jpg,,00215,0.57
crop_0181_f00216_c0.56_clip_20-23min.jpg,,00216,0.56
crop_0182_f00217_c0.57_clip_20-23min.jpg,,00217,0.57
crop_0183_f00218_c0.56_clip_20-23min.jpg,,00218,0.56
crop_0184_f00219_c0.55_clip_20-23min.jpg,,00219,0.55
crop_0185_f00220_c0.56_clip_20-23min.jpg,,00220,0.56
crop_0186_f00221_c0.55_clip_20-23min.jpg,,00221,0.55
crop_0187_f00222_c0.54_clip_20-23min.jpg,,00222,0.54
crop_0188_f00223_c0.51_clip_20-23min.jpg,,00223,0.51
crop_0189_f00224_c0.45_clip_20-23min.jpg,,00224,0.45
crop_0190_f00226_c0.52_clip_20-23min.jpg,,00226,0.52
crop_0191_f00227_c0.60_clip_20-23min.jpg,,00227,0.60
crop_0192_f00228_c0.58_clip_20-23min.jpg,,00228,0.58
crop_0193_f00229_c0.63_clip_20-23min.jpg,,00229,0.63
crop_0194_f00230_c0.59_clip_20-23min.jpg,,00230,0.59
crop_0195_f00232_c0.50_clip_20-23min.jpg,,00232,0.50
crop_0196_f00233_c0.53_clip_20-23min.jpg,,00233,0.53
crop_0197_f00234_c0.60_clip_20-23min.jpg,,00234,0.60
crop_0198_f00235_c0.50_clip_20-23min.jpg,,00235,0.50
crop_0199_f00236_c0.49_clip_20-23min.jpg,,00236,0.49
crop_0200_f00237_c0.56_clip_20-23min.jpg,,00237,0.56
crop_0201_f00238_c0.43_clip_20-23min.jpg,,00238,0.43
crop_0202_f00239_c0.53_clip_20-23min.jpg,,00239,0.53
crop_0203_f00241_c0.36_clip_20-23min.jpg,,00241,0.36
crop_0204_f00242_c0.58_clip_20-23min.jpg,,00242,0.58
crop_0205_f00243_c0.59_clip_20-23min.jpg,,00243,0.59
crop_0206_f00244_c0.51_clip_20-23min.jpg,,00244,0.51
crop_0207_f00245_c0.45_clip_20-23min.jpg,,00245,0.45
crop_0208_f00246_c0.37_clip_20-23min.jpg,,00246,0.37
crop_0209_f00247_c0.39_clip_20-23min.jpg,,00247,0.39
crop_0210_f00249_c0.36_clip_20-23min.jpg,,00249,0.36
crop_0211_f00250_c0.43_clip_20-23min.jpg,,00250,0.43
crop_0212_f00251_c0.45_clip_20-23min.jpg,,00251,0.45
crop_0213_f00252_c0.44_clip_20-23min.jpg,,00252,0.44
crop_0214_f00253_c0.37_clip_20-23min.jpg,,00253,0.37
crop_0215_f00254_c0.35_clip_20-23min.jpg,,00254,0.35
crop_0216_f00255_c0.39_clip_20-23min.jpg,,00255,0.39
crop_0217_f00256_c0.36_clip_20-23min.jpg,,00256,0.36
crop_0218_f00265_c0.46_clip_20-23min.jpg,,00265,0.46
crop_0219_f00265_c0.37_clip_20-23min.jpg,,00265,0.37
crop_0220_f00266_c0.54_clip_20-23min.jpg,,00266,0.54
crop_0221_f00266_c0.43_clip_20-23min.jpg,,00266,0.43
crop_0222_f00267_c0.50_clip_20-23min.jpg,,00267,0.50
crop_0223_f00267_c0.40_clip_20-23min.jpg,,00267,0.40
crop_0224_f00268_c0.45_clip_20-23min.jpg,,00268,0.45
crop_0225_f00269_c0.37_clip_20-23min.jpg,,00269,0.37
crop_0226_f00274_c0.39_clip_20-23min.jpg,,00274,0.39
crop_0227_f00275_c0.46_clip_20-23min.jpg,,00275,0.46
crop_0228_f00276_c0.44_clip_20-23min.jpg,,00276,0.44
crop_0229_f00277_c0.42_clip_20-23min.jpg,,00277,0.42
crop_0230_f00278_c0.40_clip_20-23min.jpg,,00278,0.40
crop_0231_f00279_c0.40_clip_20-23min.jpg,,00279,0.40
crop_0232_f00280_c0.35_clip_20-23min.jpg,,00280,0.35
crop_0233_f00282_c0.37_clip_20-23min.jpg,,00282,0.37
crop_0234_f00283_c0.38_clip_20-23min.jpg,,00283,0.38
crop_0235_f00285_c0.40_clip_20-23min.jpg,,00285,0.40
crop_0236_f00286_c0.42_clip_20-23min.jpg,,00286,0.42
crop_0237_f00287_c0.38_clip_20-23min.jpg,,00287,0.38
crop_0238_f00295_c0.57_clip_20-23min.jpg,,00295,0.57
crop_0239_f00296_c0.69_clip_20-23min.jpg,,00296,0.69
crop_0240_f00297_c0.55_clip_20-23min.jpg,,00297,0.55
crop_0241_f00298_c0.72_clip_20-23min.jpg,,00298,0.72
crop_0242_f00299_c0.73_clip_20-23min.jpg,,00299,0.73
crop_0243_f00300_c0.72_clip_20-23min.jpg,,00300,0.72
crop_0244_f00301_c0.68_clip_20-23min.jpg,,00301,0.68
crop_0245_f00302_c0.54_clip_20-23min.jpg,,00302,0.54
crop_0246_f00303_c0.55_clip_20-23min.jpg,,00303,0.55
crop_0247_f00304_c0.61_clip_20-23min.jpg,,00304,0.61
crop_0248_f00305_c0.55_clip_20-23min.jpg,,00305,0.55
crop_0249_f00306_c0.50_clip_20-23min.jpg,,00306,0.50
crop_0250_f00307_c0.40_clip_20-23min.jpg,,00307,0.40
crop_0251_f00308_c0.67_clip_20-23min.jpg,,00308,0.67
crop_0252_f00309_c0.67_clip_20-23min.jpg,,00309,0.67
crop_0253_f00310_c0.60_clip_20-23min.jpg,,00310,0.60
crop_0254_f00311_c0.63_clip_20-23min.jpg,,00311,0.63
crop_0255_f00312_c0.66_clip_20-23min.jpg,,00312,0.66
crop_0256_f00313_c0.66_clip_20-23min.jpg,,00313,0.66
crop_0257_f00314_c0.67_clip_20-23min.jpg,,00314,0.67
crop_0258_f00315_c0.67_clip_20-23min.jpg,,00315,0.67
crop_0259_f00316_c0.65_clip_20-23min.jpg,,00316,0.65
crop_0260_f00317_c0.68_clip_20-23min.jpg,,00317,0.68
crop_0261_f00318_c0.61_clip_20-23min.jpg,,00318,0.61
crop_0262_f00318_c0.41_clip_20-23min.jpg,,00318,0.41
crop_0263_f00319_c0.53_clip_20-23min.jpg,,00319,0.53
crop_0264_f00319_c0.37_clip_20-23min.jpg,,00319,0.37
crop_0265_f00320_c0.55_clip_20-23min.jpg,,00320,0.55
crop_0266_f00320_c0.43_clip_20-23min.jpg,,00320,0.43
crop_0267_f00321_c0.50_clip_20-23min.jpg,,00321,0.50
crop_0268_f00322_c0.58_clip_20-23min.jpg,,00322,0.58
crop_0269_f00323_c0.56_clip_20-23min.jpg,,00323,0.56
crop_0270_f00323_c0.39_clip_20-23min.jpg,,00323,0.39
crop_0271_f00324_c0.55_clip_20-23min.jpg,,00324,0.55
crop_0272_f00336_c0.42_clip_20-23min.jpg,,00336,0.42
crop_0273_f00337_c0.48_clip_20-23min.jpg,,00337,0.48
crop_0274_f00337_c0.42_clip_20-23min.jpg,,00337,0.42
crop_0275_f00338_c0.50_clip_20-23min.jpg,,00338,0.50
crop_0276_f00339_c0.48_clip_20-23min.jpg,,00339,0.48
crop_0277_f00340_c0.50_clip_20-23min.jpg,,00340,0.50
crop_0278_f00341_c0.44_clip_20-23min.jpg,,00341,0.44
crop_0279_f00349_c0.39_clip_20-23min.jpg,,00349,0.39
crop_0280_f00352_c0.36_clip_20-23min.jpg,,00352,0.36
crop_0281_f00373_c0.37_clip_20-23min.jpg,,00373,0.37
crop_0282_f00374_c0.40_clip_20-23min.jpg,,00374,0.40
crop_0283_f00375_c0.38_clip_20-23min.jpg,,00375,0.38
crop_0284_f00392_c0.50_clip_20-23min.jpg,,00392,0.50
crop_0285_f00392_c0.46_clip_20-23min.jpg,,00392,0.46
crop_0286_f00394_c0.36_clip_20-23min.jpg,,00394,0.36
crop_0287_f00403_c0.45_clip_20-23min.jpg,,00403,0.45
crop_0288_f00429_c0.36_clip_20-23min.jpg,,00429,0.36
crop_0289_f00430_c0.41_clip_20-23min.jpg,,00430,0.41
crop_0290_f00431_c0.44_clip_20-23min.jpg,,00431,0.44
crop_0291_f00432_c0.44_clip_20-23min.jpg,,00432,0.44
crop_0292_f00433_c0.44_clip_20-23min.jpg,,00433,0.44
crop_0293_f00433_c0.35_clip_20-23min.jpg,,00433,0.35
crop_0294_f00434_c0.43_clip_20-23min.jpg,,00434,0.43
crop_0295_f00434_c0.37_clip_20-23min.jpg,,00434,0.37
crop_0296_f00435_c0.41_clip_20-23min.jpg,,00435,0.41
crop_0297_f00435_c0.36_clip_20-23min.jpg,,00435,0.36
crop_0298_f00436_c0.41_clip_20-23min.jpg,,00436,0.41
crop_0299_f00436_c0.36_clip_20-23min.jpg,,00436,0.36
crop_0300_f00437_c0.43_clip_20-23min.jpg,,00437,0.43
crop_0301_f00437_c0.37_clip_20-23min.jpg,,00437,0.37
crop_0302_f00438_c0.44_clip_20-23min.jpg,,00438,0.44
crop_0303_f00438_c0.39_clip_20-23min.jpg,,00438,0.39
crop_0304_f00438_c0.39_clip_20-23min.jpg,,00438,0.39
crop_0305_f00439_c0.37_clip_20-23min.jpg,,00439,0.37
crop_0306_f00439_c0.37_clip_20-23min.jpg,,00439,0.37
crop_0307_f00440_c0.46_clip_20-23min.jpg,,00440,0.46
crop_0308_f00440_c0.38_clip_20-23min.jpg,,00440,0.38
crop_0309_f00441_c0.53_clip_20-23min.jpg,,00441,0.53
crop_0310_f00441_c0.40_clip_20-23min.jpg,,00441,0.40
crop_0311_f00442_c0.55_clip_20-23min.jpg,,00442,0.55
crop_0312_f00442_c0.42_clip_20-23min.jpg,,00442,0.42
crop_0313_f00443_c0.57_clip_20-23min.jpg,,00443,0.57
crop_0314_f00443_c0.42_clip_20-23min.jpg,,00443,0.42
crop_0315_f00444_c0.55_clip_20-23min.jpg,,00444,0.55
crop_0316_f00444_c0.45_clip_20-23min.jpg,,00444,0.45
crop_0317_f00445_c0.56_clip_20-23min.jpg,,00445,0.56
crop_0318_f00445_c0.46_clip_20-23min.jpg,,00445,0.46
crop_0319_f00446_c0.56_clip_20-23min.jpg,,00446,0.56
crop_0320_f00446_c0.46_clip_20-23min.jpg,,00446,0.46
crop_0321_f00447_c0.56_clip_20-23min.jpg,,00447,0.56
crop_0322_f00447_c0.43_clip_20-23min.jpg,,00447,0.43
crop_0323_f00448_c0.57_clip_20-23min.jpg,,00448,0.57
crop_0324_f00448_c0.41_clip_20-23min.jpg,,00448,0.41
crop_0325_f00449_c0.54_clip_20-23min.jpg,,00449,0.54
crop_0326_f00449_c0.37_clip_20-23min.jpg,,00449,0.37
crop_0327_f00450_c0.36_clip_20-23min.jpg,,00450,0.36
crop_0328_f00457_c0.43_clip_20-23min.jpg,,00457,0.43
crop_0329_f00461_c0.38_clip_20-23min.jpg,,00461,0.38
crop_0330_f00462_c0.40_clip_20-23min.jpg,,00462,0.40
crop_0331_f00463_c0.41_clip_20-23min.jpg,,00463,0.41
crop_0332_f00466_c0.47_clip_20-23min.jpg,,00466,0.47
crop_0333_f00467_c0.47_clip_20-23min.jpg,,00467,0.47
crop_0334_f00468_c0.46_clip_20-23min.jpg,,00468,0.46
crop_0335_f00469_c0.42_clip_20-23min.jpg,,00469,0.42
crop_0336_f00470_c0.46_clip_20-23min.jpg,,00470,0.46
crop_0337_f00471_c0.46_clip_20-23min.jpg,,00471,0.46
crop_0338_f00472_c0.45_clip_20-23min.jpg,,00472,0.45
crop_0339_f00473_c0.44_clip_20-23min.jpg,,00473,0.44
crop_0340_f00474_c0.46_clip_20-23min.jpg,,00474,0.46
crop_0341_f00475_c0.46_clip_20-23min.jpg,,00475,0.46
crop_0342_f00476_c0.50_clip_20-23min.jpg,,00476,0.50
crop_0343_f00476_c0.41_clip_20-23min.jpg,,00476,0.41
crop_0344_f00477_c0.53_clip_20-23min.jpg,,00477,0.53
crop_0345_f00478_c0.52_clip_20-23min.jpg,,00478,0.52
crop_0346_f00479_c0.48_clip_20-23min.jpg,,00479,0.48
crop_0347_f00480_c0.51_clip_20-23min.jpg,,00480,0.51
crop_0348_f00480_c0.43_clip_20-23min.jpg,,00480,0.43
crop_0349_f00481_c0.38_clip_20-23min.jpg,,00481,0.38
crop_0350_f00481_c0.37_clip_20-23min.jpg,,00481,0.37
crop_0351_f00487_c0.36_clip_20-23min.jpg,,00487,0.36
crop_0352_f00488_c0.42_clip_20-23min.jpg,,00488,0.42
crop_0353_f00489_c0.46_clip_20-23min.jpg,,00489,0.46
crop_0354_f00490_c0.44_clip_20-23min.jpg,,00490,0.44
crop_0355_f00491_c0.45_clip_20-23min.jpg,,00491,0.45
crop_0356_f00492_c0.47_clip_20-23min.jpg,,00492,0.47
crop_0357_f00493_c0.43_clip_20-23min.jpg,,00493,0.43
crop_0358_f00494_c0.42_clip_20-23min.jpg,,00494,0.42
crop_0359_f00495_c0.50_clip_20-23min.jpg,,00495,0.50
crop_0360_f00496_c0.56_clip_20-23min.jpg,,00496,0.56
crop_0361_f00497_c0.45_clip_20-23min.jpg,,00497,0.45
crop_0362_f00500_c0.43_clip_20-23min.jpg,,00500,0.43
crop_0363_f00552_c0.40_clip_20-23min.jpg,,00552,0.40
crop_0364_f00576_c0.39_clip_20-23min.jpg,,00576,0.39
crop_0365_f00578_c0.37_clip_20-23min.jpg,,00578,0.37
crop_0366_f00578_c0.36_clip_20-23min.jpg,,00578,0.36
crop_0367_f00579_c0.42_clip_20-23min.jpg,,00579,0.42
crop_0368_f00579_c0.38_clip_20-23min.jpg,,00579,0.38
crop_0369_f00579_c0.38_clip_20-23min.jpg,,00579,0.38
crop_0370_f00579_c0.37_clip_20-23min.jpg,,00579,0.37
crop_0371_f00580_c0.43_clip_20-23min.jpg,,00580,0.43
crop_0372_f00580_c0.39_clip_20-23min.jpg,,00580,0.39
crop_0373_f00581_c0.41_clip_20-23min.jpg,,00581,0.41
crop_0374_f00581_c0.39_clip_20-23min.jpg,,00581,0.39
crop_0375_f00582_c0.44_clip_20-23min.jpg,,00582,0.44
crop_0376_f00582_c0.40_clip_20-23min.jpg,,00582,0.40
crop_0377_f00583_c0.42_clip_20-23min.jpg,,00583,0.42
crop_0378_f00584_c0.38_clip_20-23min.jpg,,00584,0.38
crop_0379_f00585_c0.36_clip_20-23min.jpg,,00585,0.36
crop_0380_f00586_c0.36_clip_20-23min.jpg,,00586,0.36
crop_0381_f00601_c0.41_clip_20-23min.jpg,,00601,0.41
crop_0382_f00602_c0.39_clip_20-23min.jpg,,00602,0.39
crop_0383_f00602_c0.37_clip_20-23min.jpg,,00602,0.37
crop_0384_f00603_c0.37_clip_20-23min.jpg,,00603,0.37
crop_0385_f00607_c0.45_clip_20-23min.jpg,,00607,0.45
crop_0386_f00607_c0.39_clip_20-23min.jpg,,00607,0.39
crop_0387_f00607_c0.35_clip_20-23min.jpg,,00607,0.35
crop_0388_f00609_c0.38_clip_20-23min.jpg,,00609,0.38
crop_0389_f00610_c0.40_clip_20-23min.jpg,,00610,0.40
crop_0390_f00611_c0.41_clip_20-23min.jpg,,00611,0.41
crop_0391_f00612_c0.38_clip_20-23min.jpg,,00612,0.38
crop_0392_f00613_c0.38_clip_20-23min.jpg,,00613,0.38
crop_0393_f00613_c0.35_clip_20-23min.jpg,,00613,0.35
crop_0394_f00614_c0.40_clip_20-23min.jpg,,00614,0.40
crop_0395_f00615_c0.42_clip_20-23min.jpg,,00615,0.42
crop_0396_f00616_c0.44_clip_20-23min.jpg,,00616,0.44
crop_0397_f00617_c0.45_clip_20-23min.jpg,,00617,0.45
crop_0398_f00618_c0.46_clip_20-23min.jpg,,00618,0.46
